CountryCode,Language,IsOfficial,Percentage,_metadata_timestamp,_metadata_read_timestamp,_metadata_read_method,_metadata_source_type,_metadata_deleted,_metadata_change_type,_metadata_uuid,_metadata_log_file,_metadata_log_position
COD,Kongo,F,16,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,6aae2843-25be-438f-a798-a59da73d4f54,,0
MLT,Maltese,T,95.8,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,318ab347-904a-4c19-a78d-fd455abc19c0,,0
HTI,French,T,0,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,5001acc0-d4f8-41e0-acc9-cb181a7a051b,,0
MYT,Malagasy,F,16.1,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,4b82eb89-60aa-41f2-9499-7dc0df7e9817,,0
CIV,[South]Mande,F,7.7,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,625024ea-ca3a-453b-838b-6e894cab2160,,0
LTU,Russian,F,8.1,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,88fcec33-7ed1-4e93-8a92-9243b1cbae8f,,0
MOZ,Ronga,F,3.7,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,b1db371c-dbe8-4317-a6da-dfed40766105,,0
SJM,Norwegian,T,0,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,fa480d7c-31d0-4b49-8577-450838cc674a,,0
BRA,Italian,F,0.4,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,6c661677-93fa-48fa-ad13-504e30254282,,0
SWE,Spanish,F,0.6,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,803b1c2b-4193-4f33-b736-ed0d89a2b278,,0
THA,Malay,F,3.6,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,52e68178-8762-4ad9-bf50-7bb944a7695e,,0
HKG,English,T,2.2,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,f3829334-4a81-4b98-927c-a66f642d7a09,,0
STP,French,F,0.7,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,2957f25b-8b3e-43a4-99f2-ce9d62473305,,0
NAM,Ovambo,F,50.7,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,e9c5d5ca-d0f6-47d3-b66d-708ae05d4734,,0
TZA,Ha,F,3.5,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,f640dac9-a789-4ff5-bd4d-418e3d1a3dbe,,0
DOM,Spanish,T,98,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,f5f07781-8607-4e96-9ab6-5c642300eecd,,0
ANT,Papiamento,T,86.2,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,17a1f460-8d0e-4d47-bb34-cbc7236bf224,,0
RUS,Tatar,F,3.2,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,065fe108-0719-4fb6-9c0b-f440a4a4ccd3,,0
NRU,English,T,7.5,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,7ff3a5f4-dd34-4434-8f43-e08a54858554,,0
GIB,Arabic,F,7.4,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,e185b25c-7a75-4914-8384-452bc3c39bdf,,0
USA,English,T,86.2,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,dfd642fa-0693-417f-a3ea-18249df982a7,,0
REU,Malagasy,F,1.4,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,78d9f3d8-a804-4149-abb0-d6ec58b2ab29,,0
ETH,Somali,F,4.1,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,a92a594f-419f-44c3-a20e-c2309122ad75,,0
SEN,Serer,F,12.5,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,c97feaa9-424b-4755-a2c3-490be304fcf7,,0
CYM,English,T,0,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,f5f09530-0b45-4bf8-9d5d-4f827e11efeb,,0
MOZ,Chuabo,F,5.7,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,fb206d90-d68e-4d14-a919-36a9dc395586,,0
PYF,French,T,40.8,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,60f72b87-1778-4a91-8db0-a0ee0156957c,,0
UGA,Lango,F,5.9,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,5d114e6e-a118-4437-a673-017869225637,,0
ISR,Hebrew,T,63.1,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,c0065cc7-f9ea-4ccd-a24b-d65a50a5b247,,0
SWE,Arabic,F,0.8,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,24e15cf6-5d6b-4b88-aa64-7361de7d86d4,,0
BRN,Malay-English,F,28.8,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,d9a0cc95-2325-44d6-823f-850a202ec85c,,0
LAO,Lao-Soung,F,5.2,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,dad4ca76-b6d4-4d72-95d5-bd15659b02c2,,0
BRA,Portuguese,T,97.5,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,a7a27f25-38c5-4c10-87e0-645d366db6e1,,0
DZA,Arabic,T,86,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,a417436f-276d-44aa-81a6-a1c54e21726c,,0
BLZ,Spanish,F,31.6,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,96413bef-eedc-4f7b-b449-35d7d64c20d1,,0
REU,Creole French,F,91.5,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,37cf40c9-970e-4b41-874e-a4ca2e86a51f,,0
BGD,Bengali,T,97.7,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,1a5d845f-a7dd-48e5-92a3-354f3e9776f3,,0
COM,Comorian-madagassi,F,5.5,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,23cb42a1-bd00-4676-b2c6-684a933e6442,,0
VUT,English,T,28.3,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,9a5865d3-6bc8-46a9-a3dc-7153454571e5,,0
POL,German,F,1.3,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,043987f1-e661-4137-b039-12898c707693,,0
MMR,Kayah,F,0.4,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,a36d0fcf-d9f8-4cd9-8030-04bfedad1510,,0
SVN,Slovene,T,87.9,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,f4099856-e5cd-41a3-a4fb-1d98954fe2f6,,0
AUT,Romanian,F,0.2,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,756b0b5d-b25f-4554-ba89-d643cd936b28,,0
COG,Sango,F,2.6,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,e0402bfa-3dae-446e-b8ab-df6560200696,,0
CXR,Chinese,F,0,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,9d4b6177-93c0-4641-b43d-d4d8d70165b1,,0
CAN,Punjabi,F,0.7,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,5b1014f4-2c04-4385-9631-5a7d090270e4,,0
GIN,Malinke,F,23.2,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,d94538f9-86fc-4ed9-b651-21c14ecf0954,,0
IDN,Bali,F,1.7,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,6474d774-6ba1-4792-b90b-247139a4b883,,0
BDI,Kirundi,T,98.1,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,d1ad39b4-d379-4370-8212-7ae21e5f3f73,,0
ZAF,Afrikaans,T,14.3,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,05d0f58b-126d-4623-9826-b31d17bcfe00,,0
COM,Comorian,T,75,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,aecebeaf-27ac-4390-b58e-031bcc094b56,,0
UGA,Lugbara,F,4.7,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,2e48b8f8-cb0e-463d-8d54-5c6a70c89476,,0
REU,Tamil,F,0,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,4ff48a00-f957-4048-a8fe-7df54e097b32,,0
ABW,Papiamento,F,76.7,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,ac6f5712-0c5f-4019-91c9-0ec23cf0039c,,0
ARG,Italian,F,1.7,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,e1539204-1177-4cea-a9a1-4f900d0c7e90,,0
ARE,Arabic,T,42,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,1b40075b-811b-41b0-bfef-fd80e8111548,,0
KHM,Vietnamese,F,5.5,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,06438b3a-2df7-4075-8dd2-872cfdcbfad5,,0
TJK,Uzbek,F,23.2,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,c5e32abf-e815-4814-9cee-2afb1b409909,,0
MDA,Russian,F,23.2,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,e0fb4144-24a1-46ee-973f-beb085b043dd,,0
PSE,Hebrew,F,4.1,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,2e77923b-86f4-4f9b-b734-4c5b9d094647,,0
CHN,Tujia,F,0.5,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,822da326-0d30-4539-a449-939c677667f9,,0
THA,Kuy,F,1.1,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,10a334e5-08c8-40f2-923a-e55056542de8,,0
AND,French,F,6.2,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,5089675d-ac94-4cb4-a734-d8c2023dc8b1,,0
CZE,Moravian,F,12.9,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,9ed2b0f9-a4af-4d67-ba46-acb307c5f05c,,0
COD,Teke,F,2.7,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,a0fc9a3e-caf7-41c8-87a7-06a239d11640,,0
YEM,Soqutri,F,0,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,f7efc8a2-e41a-4db8-8285-305a6dbebff5,,0
ZMB,Nyanja,F,7.8,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,71ba1c29-e408-44f5-a2ae-93d0cf5511bd,,0
WLF,Wallis,F,0,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,68e75e5f-73fe-4fff-943f-b851d0e2c9be,,0
SLV,Spanish,T,100,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,98e83695-a608-49d2-8351-3a58e28b1b90,,0
KHM,Khmer,T,88.6,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,6b67f43b-03d8-4678-aa0f-937617a668f7,,0
DNK,German,F,0.5,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,373b5bf3-bd22-4a1b-a7c5-cadf4a06c13b,,0
AUS,Canton Chinese,F,1.1,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,a09c79b9-693b-4665-bcfe-0e7965d94974,,0
MLI,Bambara,F,31.8,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,abf03c3d-d79b-455e-9acb-c44682f7f217,,0
MCO,English,F,6.5,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,50ad6958-1697-49c5-941d-58b7914be4b4,,0
KAZ,Ukrainian,F,5,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,23c32643-3558-4c4b-83f0-c973d4cf4f50,,0
BGD,Santhali,F,0.1,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,81673776-e52d-4d36-8e3a-6f6cf5489d07,,0
ABW,Spanish,F,7.4,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,fd96ff94-5d63-4025-bc4f-820b345265f3,,0
NZL,Maori,F,4.3,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,1611cb98-51e5-4931-b25f-19c5cb915006,,0
SEN,Wolof,T,48.1,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,7253a512-177b-4c24-aeb2-75793da80fe4,,0
PLW,English,T,3.2,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,7147f988-ac97-4a6e-b384-1fff2cb15cf8,,0
BWA,San,F,3.5,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,d0d26cba-9ec1-4a31-9a5d-a04a96cedc70,,0
NAM,Herero,F,8,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,1ca602a7-343d-46ad-9ec2-eadf135fc678,,0
ISL,Icelandic,T,95.7,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,d257524c-764c-4daa-976e-5f8fbab9b773,,0
UGA,Soga,F,8.2,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,84f96816-225e-4f1e-a279-8608d4f07244,,0
GUM,Chamorro,T,29.6,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,1f2a5023-b9f0-4ff0-a474-fe3c48688fcd,,0
NOR,Swedish,F,0.3,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,308d787f-06ad-4044-8a92-24989bd7e7a7,,0
CAF,Gbaya,F,23.8,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,f959385c-2612-453f-bd58-64b395ca65e7,,0
SLE,Ful,F,3.8,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,b547f2c4-d812-431b-8c62-c8a4d0212a5f,,0
THA,Lao,F,26.9,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,54e3e848-c753-4b72-8ea4-c26cef8094b6,,0
USA,Tagalog,F,0.4,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,38f2c7aa-140a-42af-9050-e6e1c501789c,,0
NIC,Spanish,T,97.6,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,4cb23253-8532-4a20-99f2-c33119402534,,0
HKG,Hakka,F,1.6,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,2578d363-b910-436d-9194-da2066db59b4,,0
UZB,Russian,F,10.9,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,96e92af8-cd98-464c-9f0f-47a02f5fa4b8,,0
UGA,Kiga,F,8.3,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,a7fa9fd8-b4ce-433f-96fc-26caee20bc28,,0
CAF,Mbum,F,6.4,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,2e3b8bcf-f68b-4ced-a9fe-12f7931ac71e,,0
AUS,Serbo-Croatian,F,0.6,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,f9d3b9c8-ce56-498e-8bd9-f1b6311c22d6,,0
GIN,Susu,F,11,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,c9568f54-4a1a-4b40-95a5-537f4944a442,,0
MAR,Berberi,F,33,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,313a2a8c-1b3c-4fd7-a59c-b39851f6fe08,,0
PNG,Malenasian Languages,F,20,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,44d821a4-b137-498d-81f4-230396a481ed,,0
NRU,Chinese,F,8.5,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,f78ef7a0-684a-4918-9e24-81c20db42c70,,0
SWE,Southern Slavic Languages,F,1.3,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,e3555d9e-9303-4617-9203-e5c51b6a8e68,,0
COD,Zande,F,6.1,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,8489dded-cc48-4645-8884-f92fbc166d77,,0
DJI,Arabic,T,10.6,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,53707adc-9826-439e-97e3-9d09820f0655,,0
MOZ,Shona,F,6.5,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,c0304d40-76b6-487e-b17d-28f9b55ba5de,,0
UGA,Gisu,F,4.5,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,69470874-e43c-4af1-a85f-125165403518,,0
REU,Chinese,F,2.8,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,4c66a4de-2cdd-4c80-9aa7-5bafc11c1253,,0
COG,Mboshi,F,11.4,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,3157c8ab-3847-4094-850a-9a76fa8cede6,,0
HKG,Chiu chau,F,1.4,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,5731cf7a-b805-412a-a22e-0bd1f990eab0,,0
NAM,Afrikaans,F,9.5,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,cd11d911-8c5d-4b6c-95c9-6717e5998eb4,,0
CRI,Spanish,T,97.5,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,a757307b-0b03-487d-a6fa-8fdb7f829e8e,,0
LTU,Belorussian,F,1.4,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,933bed86-18c5-40d3-be6d-9489d93c0721,,0
SVN,Hungarian,F,0.5,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,fa661f06-e086-4b21-a7de-76a33018d83c,,0
HUN,German,F,0.4,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,93eb4b9d-b6d1-4043-a178-b2dc274d4214,,0
BEL,German,T,1,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,939cefc1-46fc-4475-9508-268f5813ddea,,0
BEL,Arabic,F,1.6,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,45332583-f436-413b-97d5-45e51c41a729,,0
LBR,Grebo,F,8.9,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,7ba5d864-7849-4e2e-a9e6-1ab277319d42,,0
ITA,Albaniana,F,0.2,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,a4d32460-93d6-40f8-939b-51219033c05f,,0
MEX,Náhuatl,F,1.8,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,b52fb28c-4843-4558-ae91-839358c0bced,,0
RUS,Kazakh,F,0.4,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,021a8af9-29c9-4e32-bc6f-991648c34310,,0
GHA,Gurma,F,3.3,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,e2a17cfc-04e5-412b-9943-bd0595f3ee4a,,0
NIU,Niue,F,0,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,729f3349-0fde-46f7-8552-b166883558ad,,0
POL,Ukrainian,F,0.6,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,192c5911-c173-4769-a85a-de669e439de1,,0
ISR,Russian,F,8.9,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,26f40d66-5c0f-40ab-be54-7c15064b1c71,,0
MSR,English,T,0,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,508f5681-8358-4c01-82e9-cc422e00911f,,0
PYF,Chinese,F,2.9,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,ea8ef00f-8b23-4968-8e1e-374cb6694bae,,0
MOZ,Makua,F,27.8,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,89920742-b945-4e68-9a5e-25c37f7694e3,,0
FIN,Swedish,T,5.7,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,4db49d2b-06ea-47a0-9118-43cbc93915b2,,0
PER,Ketšua,T,16.4,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,efec7bc5-aec7-4e7b-9939-7b9e41e60fc6,,0
